Iteration,Time (s),Temperature,O2,H2O,CH4,CO,CO2,N2
4.015000000000000000e+03,3.212000000000307383e-04,2.887219346002359998e+03,2.641297558421410938e-02,1.850925901931676221e-01,-3.237455669236463605e-14,5.282595116855857975e-02,3.972034392802497454e-02,6.959481391260669003e-01
4.016000000000000000e+03,3.212800000000307511e-04,2.887219346002359998e+03,2.641297558421410938e-02,1.850925901931676221e-01,-3.237455669236463605e-14,5.282595116855857975e-02,3.972034392802497454e-02,6.959481391260669003e-01
4.017000000000000000e+03,3.213600000000307638e-04,2.887219346002359998e+03,2.641297558421410938e-02,1.850925901931676221e-01,-3.237455669236463605e-14,5.282595116855857975e-02,3.972034392802497454e-02,6.959481391260669003e-01
4.018000000000000000e+03,3.214400000000307766e-04,2.887219346002359998e+03,2.641297558421410938e-02,1.850925901931676221e-01,-3.237455669236463605e-14,5.282595116855857975e-02,3.972034392802497454e-02,6.959481391260669003e-01
4.019000000000000000e+03,3.215200000000307894e-04,2.887219346002359998e+03,2.641297558421410591e-02,1.850925901931676221e-01,-3.237455669236463605e-14,5.282595116855857281e-02,3.972034392802498148e-02,6.959481391260669003e-01
4.020000000000000000e+03,3.216000000000308022e-04,2.887219346002359998e+03,2.641297558421410591e-02,1.850925901931676221e-01,-3.237455669236463605e-14,5.282595116855857281e-02,3.972034392802498148e-02,6.959481391260669003e-01
4.021000000000000000e+03,3.216800000000308150e-04,2.887219346002359998e+03,2.641297558421410591e-02,1.850925901931676221e-01,-3.237455669236463605e-14,5.282595116855857281e-02,3.972034392802498148e-02,6.959481391260669003e-01
4.022000000000000000e+03,3.217600000000308278e-04,2.887219346002359998e+03,2.641297558421410591e-02,1.850925901931676221e-01,-3.237455669236463605e-14,5.282595116855857281e-02,3.972034392802498148e-02,6.959481391260669003e-01
4.023000000000000000e+03,3.218400000000308406e-04,2.887219346002359998e+03,2.641297558421410591e-02,1.850925901931676221e-01,-3.237455669236463605e-14,5.282595116855855893e-02,3.972034392802498148e-02,6.959481391260669003e-01
4.024000000000000000e+03,3.219200000000308533e-04,2.887219346002359998e+03,2.641297558421410591e-02,1.850925901931676221e-01,-3.237455669236463605e-14,5.282595116855855893e-02,3.972034392802498842e-02,6.959481391260669003e-01
4.025000000000000000e+03,3.220000000000308661e-04,2.887219346002359998e+03,2.641297558421409897e-02,1.850925901931676221e-01,-3.237455669236463605e-14,5.282595116855855893e-02,3.972034392802498842e-02,6.959481391260669003e-01
4.026000000000000000e+03,3.220800000000308789e-04,2.887219346002359998e+03,2.641297558421409897e-02,1.850925901931676221e-01,-3.237455669236463605e-14,5.282595116855855893e-02,3.972034392802498842e-02,6.959481391260669003e-01
4.027000000000000000e+03,3.221600000000308917e-04,2.887219346002359998e+03,2.641297558421409897e-02,1.850925901931676221e-01,-3.237455669236463605e-14,5.282595116855855893e-02,3.972034392802498842e-02,6.959481391260669003e-01
4.028000000000000000e+03,3.222400000000309045e-04,2.887219346002359543e+03,2.641297558421409897e-02,1.850925901931676221e-01,-3.237455669236463605e-14,5.282595116855855893e-02,3.972034392802500230e-02,6.959481391260669003e-01
4.029000000000000000e+03,3.223200000000309173e-04,2.887219346002359543e+03,2.641297558421409897e-02,1.850925901931676221e-01,-3.237455669236463605e-14,5.282595116855855893e-02,3.972034392802500230e-02,6.959481391260669003e-01
4.030000000000000000e+03,3.224000000000309301e-04,2.887219346002359543e+03,2.641297558421409897e-02,1.850925901931676221e-01,-3.237455669236463605e-14,5.282595116855854506e-02,3.972034392802500230e-02,6.959481391260669003e-01
4.031000000000000000e+03,3.224800000000309429e-04,2.887219346002359543e+03,2.641297558421409897e-02,1.850925901931676221e-01,-3.237455669236463605e-14,5.282595116855854506e-02,3.972034392802500230e-02,6.959481391260669003e-01
4.032000000000000000e+03,3.225600000000309556e-04,2.887219346002359543e+03,2.641297558421409897e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855855893e-02,3.972034392802500924e-02,6.959481391260671224e-01
4.033000000000000000e+03,3.226400000000309684e-04,2.887219346002359543e+03,2.641297558421409897e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855855893e-02,3.972034392802501618e-02,6.959481391260671224e-01
4.034000000000000000e+03,3.227200000000309812e-04,2.887219346002359543e+03,2.641297558421409897e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855855893e-02,3.972034392802501618e-02,6.959481391260671224e-01
4.035000000000000000e+03,3.228000000000309940e-04,2.887219346002359543e+03,2.641297558421409897e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855855893e-02,3.972034392802501618e-02,6.959481391260671224e-01
4.036000000000000000e+03,3.228800000000310068e-04,2.887219346002359543e+03,2.641297558421409897e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855855893e-02,3.972034392802501618e-02,6.959481391260671224e-01
4.037000000000000000e+03,3.229600000000310196e-04,2.887219346002359543e+03,2.641297558421409897e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855855893e-02,3.972034392802501618e-02,6.959481391260671224e-01
4.038000000000000000e+03,3.230400000000310324e-04,2.887219346002359543e+03,2.641297558421409550e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855855200e-02,3.972034392802503006e-02,6.959481391260671224e-01
4.039000000000000000e+03,3.231200000000310451e-04,2.887219346002359543e+03,2.641297558421409550e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855855200e-02,3.972034392802503006e-02,6.959481391260671224e-01
4.040000000000000000e+03,3.232000000000310579e-04,2.887219346002359543e+03,2.641297558421409550e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855855200e-02,3.972034392802503006e-02,6.959481391260671224e-01
4.041000000000000000e+03,3.232800000000310707e-04,2.887219346002359543e+03,2.641297558421409550e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855855200e-02,3.972034392802503006e-02,6.959481391260671224e-01
4.042000000000000000e+03,3.233600000000310835e-04,2.887219346002359543e+03,2.641297558421409550e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855855200e-02,3.972034392802503006e-02,6.959481391260671224e-01
4.043000000000000000e+03,3.234400000000310963e-04,2.887219346002359543e+03,2.641297558421409550e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855855200e-02,3.972034392802503699e-02,6.959481391260671224e-01
4.044000000000000000e+03,3.235200000000311091e-04,2.887219346002359543e+03,2.641297558421409550e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855855200e-02,3.972034392802503699e-02,6.959481391260671224e-01
4.045000000000000000e+03,3.236000000000311219e-04,2.887219346002359543e+03,2.641297558421408856e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855853812e-02,3.972034392802503699e-02,6.959481391260671224e-01
4.046000000000000000e+03,3.236800000000311347e-04,2.887219346002359543e+03,2.641297558421408856e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855853812e-02,3.972034392802503699e-02,6.959481391260671224e-01
4.047000000000000000e+03,3.237600000000311474e-04,2.887219346002359089e+03,2.641297558421408856e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855853812e-02,3.972034392802505087e-02,6.959481391260671224e-01
4.048000000000000000e+03,3.238400000000311602e-04,2.887219346002359089e+03,2.641297558421408856e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855853812e-02,3.972034392802505087e-02,6.959481391260671224e-01
4.049000000000000000e+03,3.239200000000311730e-04,2.887219346002359089e+03,2.641297558421408856e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855852424e-02,3.972034392802505087e-02,6.959481391260671224e-01
4.050000000000000000e+03,3.240000000000311858e-04,2.887219346002359089e+03,2.641297558421408856e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855852424e-02,3.972034392802505087e-02,6.959481391260671224e-01
4.051000000000000000e+03,3.240800000000311986e-04,2.887219346002359089e+03,2.641297558421408162e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855852424e-02,3.972034392802505087e-02,6.959481391260671224e-01
4.052000000000000000e+03,3.241600000000312114e-04,2.887219346002359089e+03,2.641297558421408162e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855852424e-02,3.972034392802505087e-02,6.959481391260671224e-01
4.053000000000000000e+03,3.242400000000312242e-04,2.887219346002359089e+03,2.641297558421408162e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855852424e-02,3.972034392802505087e-02,6.959481391260671224e-01
4.054000000000000000e+03,3.243200000000312369e-04,2.887219346002359089e+03,2.641297558421408162e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855852424e-02,3.972034392802505087e-02,6.959481391260671224e-01
4.055000000000000000e+03,3.244000000000312497e-04,2.887219346002359089e+03,2.641297558421408162e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855852424e-02,3.972034392802505087e-02,6.959481391260671224e-01
4.056000000000000000e+03,3.244800000000312625e-04,2.887219346002359089e+03,2.641297558421408162e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855851730e-02,3.972034392802505087e-02,6.959481391260671224e-01
4.057000000000000000e+03,3.245600000000312753e-04,2.887219346002359089e+03,2.641297558421408162e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855851730e-02,3.972034392802505781e-02,6.959481391260671224e-01
4.058000000000000000e+03,3.246400000000312881e-04,2.887219346002359089e+03,2.641297558421407815e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855851730e-02,3.972034392802505781e-02,6.959481391260671224e-01
4.059000000000000000e+03,3.247200000000313009e-04,2.887219346002359089e+03,2.641297558421407815e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855851730e-02,3.972034392802505781e-02,6.959481391260671224e-01
4.060000000000000000e+03,3.248000000000313137e-04,2.887219346002359089e+03,2.641297558421407815e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855851730e-02,3.972034392802505781e-02,6.959481391260671224e-01
4.061000000000000000e+03,3.248800000000313264e-04,2.887219346002359089e+03,2.641297558421407815e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855851730e-02,3.972034392802505781e-02,6.959481391260671224e-01
4.062000000000000000e+03,3.249600000000313392e-04,2.887219346002359089e+03,2.641297558421407815e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855851730e-02,3.972034392802507169e-02,6.959481391260671224e-01
4.063000000000000000e+03,3.250400000000313520e-04,2.887219346002359089e+03,2.641297558421407815e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855851730e-02,3.972034392802507169e-02,6.959481391260671224e-01
4.064000000000000000e+03,3.251200000000313648e-04,2.887219346002359089e+03,2.641297558421407815e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855850342e-02,3.972034392802507169e-02,6.959481391260671224e-01
4.065000000000000000e+03,3.252000000000313776e-04,2.887219346002359089e+03,2.641297558421407121e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855850342e-02,3.972034392802507169e-02,6.959481391260671224e-01
4.066000000000000000e+03,3.252800000000313904e-04,2.887219346002358634e+03,2.641297558421407121e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855850342e-02,3.972034392802507169e-02,6.959481391260671224e-01
4.067000000000000000e+03,3.253600000000314032e-04,2.887219346002358634e+03,2.641297558421407121e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855850342e-02,3.972034392802507863e-02,6.959481391260671224e-01
4.068000000000000000e+03,3.254400000000314160e-04,2.887219346002358634e+03,2.641297558421407121e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855850342e-02,3.972034392802507863e-02,6.959481391260671224e-01
4.069000000000000000e+03,3.255200000000314287e-04,2.887219346002358634e+03,2.641297558421407121e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855850342e-02,3.972034392802507863e-02,6.959481391260671224e-01
4.070000000000000000e+03,3.256000000000314415e-04,2.887219346002358634e+03,2.641297558421407121e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855850342e-02,3.972034392802507863e-02,6.959481391260671224e-01
4.071000000000000000e+03,3.256800000000314543e-04,2.887219346002358634e+03,2.641297558421406427e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855848955e-02,3.972034392802508557e-02,6.959481391260671224e-01
4.072000000000000000e+03,3.257600000000314671e-04,2.887219346002358634e+03,2.641297558421406427e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855848955e-02,3.972034392802508557e-02,6.959481391260671224e-01
4.073000000000000000e+03,3.258400000000314799e-04,2.887219346002358634e+03,2.641297558421406427e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855848955e-02,3.972034392802508557e-02,6.959481391260671224e-01
4.074000000000000000e+03,3.259200000000314927e-04,2.887219346002358634e+03,2.641297558421406427e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855848955e-02,3.972034392802508557e-02,6.959481391260671224e-01
4.075000000000000000e+03,3.260000000000315055e-04,2.887219346002358634e+03,2.641297558421406427e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855848261e-02,3.972034392802508557e-02,6.959481391260671224e-01
4.076000000000000000e+03,3.260800000000315182e-04,2.887219346002358634e+03,2.641297558421406427e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855848261e-02,3.972034392802509251e-02,6.959481391260671224e-01
4.077000000000000000e+03,3.261600000000315310e-04,2.887219346002358634e+03,2.641297558421406427e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855848261e-02,3.972034392802509251e-02,6.959481391260671224e-01
4.078000000000000000e+03,3.262400000000315438e-04,2.887219346002358634e+03,2.641297558421405733e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855848261e-02,3.972034392802509251e-02,6.959481391260671224e-01
4.079000000000000000e+03,3.263200000000315566e-04,2.887219346002358634e+03,2.641297558421405733e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855848261e-02,3.972034392802509251e-02,6.959481391260671224e-01
4.080000000000000000e+03,3.264000000000315694e-04,2.887219346002358634e+03,2.641297558421405733e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855848261e-02,3.972034392802509251e-02,6.959481391260671224e-01
4.081000000000000000e+03,3.264800000000315822e-04,2.887219346002358634e+03,2.641297558421405733e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855848261e-02,3.972034392802510638e-02,6.959481391260671224e-01
4.082000000000000000e+03,3.265600000000315950e-04,2.887219346002358634e+03,2.641297558421405733e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855848261e-02,3.972034392802510638e-02,6.959481391260671224e-01
4.083000000000000000e+03,3.266400000000316078e-04,2.887219346002358634e+03,2.641297558421405733e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855846873e-02,3.972034392802510638e-02,6.959481391260671224e-01
4.084000000000000000e+03,3.267200000000316205e-04,2.887219346002358634e+03,2.641297558421405386e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855846873e-02,3.972034392802510638e-02,6.959481391260671224e-01
4.085000000000000000e+03,3.268000000000316333e-04,2.887219346002358179e+03,2.641297558421405386e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855846873e-02,3.972034392802510638e-02,6.959481391260671224e-01
4.086000000000000000e+03,3.268800000000316461e-04,2.887219346002358179e+03,2.641297558421405386e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855846873e-02,3.972034392802511332e-02,6.959481391260671224e-01
4.087000000000000000e+03,3.269600000000316589e-04,2.887219346002358179e+03,2.641297558421405386e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855846873e-02,3.972034392802511332e-02,6.959481391260671224e-01
4.088000000000000000e+03,3.270400000000316717e-04,2.887219346002358179e+03,2.641297558421405386e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855846873e-02,3.972034392802511332e-02,6.959481391260671224e-01
4.089000000000000000e+03,3.271200000000316845e-04,2.887219346002358179e+03,2.641297558421405386e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855846873e-02,3.972034392802511332e-02,6.959481391260671224e-01
4.090000000000000000e+03,3.272000000000316973e-04,2.887219346002358179e+03,2.641297558421405386e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855845485e-02,3.972034392802512026e-02,6.959481391260671224e-01
4.091000000000000000e+03,3.272800000000317100e-04,2.887219346002358179e+03,2.641297558421404693e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855845485e-02,3.972034392802512026e-02,6.959481391260671224e-01
4.092000000000000000e+03,3.273600000000317228e-04,2.887219346002358179e+03,2.641297558421404693e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855845485e-02,3.972034392802512026e-02,6.959481391260671224e-01
4.093000000000000000e+03,3.274400000000317356e-04,2.887219346002358179e+03,2.641297558421404693e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855845485e-02,3.972034392802512026e-02,6.959481391260671224e-01
4.094000000000000000e+03,3.275200000000317484e-04,2.887219346002358179e+03,2.641297558421404693e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855845485e-02,3.972034392802512026e-02,6.959481391260671224e-01
4.095000000000000000e+03,3.276000000000317612e-04,2.887219346002358179e+03,2.641297558421404693e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855845485e-02,3.972034392802512720e-02,6.959481391260671224e-01
4.096000000000000000e+03,3.276800000000317740e-04,2.887219346002358179e+03,2.641297558421404693e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855845485e-02,3.972034392802512720e-02,6.959481391260671224e-01
4.097000000000000000e+03,3.277600000000317868e-04,2.887219346002358179e+03,2.641297558421403999e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855845485e-02,3.972034392802512720e-02,6.959481391260671224e-01
4.098000000000000000e+03,3.278400000000317996e-04,2.887219346002358179e+03,2.641297558421403999e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855844791e-02,3.972034392802512720e-02,6.959481391260671224e-01
4.099000000000000000e+03,3.279200000000318123e-04,2.887219346002358179e+03,2.641297558421403999e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855844791e-02,3.972034392802512720e-02,6.959481391260671224e-01
4.100000000000000000e+03,3.280000000000318251e-04,2.887219346002358179e+03,2.641297558421403999e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855844791e-02,3.972034392802514108e-02,6.959481391260671224e-01
4.101000000000000000e+03,3.280800000000318379e-04,2.887219346002358179e+03,2.641297558421403999e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855843403e-02,3.972034392802514108e-02,6.959481391260671224e-01
4.102000000000000000e+03,3.281600000000318507e-04,2.887219346002358179e+03,2.641297558421403999e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855843403e-02,3.972034392802514108e-02,6.959481391260671224e-01
4.103000000000000000e+03,3.282400000000318635e-04,2.887219346002357725e+03,2.641297558421403999e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855843403e-02,3.972034392802514108e-02,6.959481391260671224e-01
4.104000000000000000e+03,3.283200000000318763e-04,2.887219346002357725e+03,2.641297558421403652e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855843403e-02,3.972034392802514108e-02,6.959481391260671224e-01
4.105000000000000000e+03,3.284000000000318891e-04,2.887219346002357725e+03,2.641297558421403652e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855843403e-02,3.972034392802514802e-02,6.959481391260671224e-01
4.106000000000000000e+03,3.284800000000319018e-04,2.887219346002357725e+03,2.641297558421403652e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855843403e-02,3.972034392802514802e-02,6.959481391260671224e-01
4.107000000000000000e+03,3.285600000000319146e-04,2.887219346002357725e+03,2.641297558421403652e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855843403e-02,3.972034392802514802e-02,6.959481391260671224e-01
4.108000000000000000e+03,3.286400000000319274e-04,2.887219346002357725e+03,2.641297558421403652e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855843403e-02,3.972034392802514802e-02,6.959481391260671224e-01
4.109000000000000000e+03,3.287200000000319402e-04,2.887219346002357725e+03,2.641297558421403652e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855842016e-02,3.972034392802515496e-02,6.959481391260671224e-01
4.110000000000000000e+03,3.288000000000319530e-04,2.887219346002357725e+03,2.641297558421403652e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855842016e-02,3.972034392802515496e-02,6.959481391260671224e-01
4.111000000000000000e+03,3.288800000000319658e-04,2.887219346002357725e+03,2.641297558421402958e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855842016e-02,3.972034392802515496e-02,6.959481391260671224e-01
4.112000000000000000e+03,3.289600000000319786e-04,2.887219346002357725e+03,2.641297558421402958e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855842016e-02,3.972034392802515496e-02,6.959481391260671224e-01
4.113000000000000000e+03,3.290400000000319914e-04,2.887219346002357725e+03,2.641297558421402958e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855842016e-02,3.972034392802515496e-02,6.959481391260671224e-01
4.114000000000000000e+03,3.291200000000320041e-04,2.887219346002357725e+03,2.641297558421402958e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855842016e-02,3.972034392802516189e-02,6.959481391260671224e-01
4.115000000000000000e+03,3.292000000000320169e-04,2.887219346002357725e+03,2.641297558421402958e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855842016e-02,3.972034392802516189e-02,6.959481391260671224e-01
4.116000000000000000e+03,3.292800000000320297e-04,2.887219346002357725e+03,2.641297558421402958e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855841322e-02,3.972034392802516189e-02,6.959481391260671224e-01
4.117000000000000000e+03,3.293600000000320425e-04,2.887219346002357725e+03,2.641297558421402264e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855841322e-02,3.972034392802516189e-02,6.959481391260671224e-01
4.118000000000000000e+03,3.294400000000320553e-04,2.887219346002357725e+03,2.641297558421402264e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855841322e-02,3.972034392802516189e-02,6.959481391260671224e-01
4.119000000000000000e+03,3.295200000000320681e-04,2.887219346002357725e+03,2.641297558421402264e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855841322e-02,3.972034392802516883e-02,6.959481391260671224e-01
4.120000000000000000e+03,3.296000000000320809e-04,2.887219346002357725e+03,2.641297558421402264e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855841322e-02,3.972034392802516883e-02,6.959481391260671224e-01
4.121000000000000000e+03,3.296800000000320936e-04,2.887219346002357725e+03,2.641297558421402264e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855841322e-02,3.972034392802516883e-02,6.959481391260671224e-01
4.122000000000000000e+03,3.297600000000321064e-04,2.887219346002357270e+03,2.641297558421402264e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855841322e-02,3.972034392802516883e-02,6.959481391260671224e-01
4.123000000000000000e+03,3.298400000000321192e-04,2.887219346002357270e+03,2.641297558421402264e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855841322e-02,3.972034392802516883e-02,6.959481391260671224e-01
4.124000000000000000e+03,3.299200000000321320e-04,2.887219346002357270e+03,2.641297558421401917e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855839934e-02,3.972034392802518271e-02,6.959481391260671224e-01
4.125000000000000000e+03,3.300000000000321448e-04,2.887219346002357270e+03,2.641297558421401917e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855839934e-02,3.972034392802518271e-02,6.959481391260671224e-01
4.126000000000000000e+03,3.300800000000321576e-04,2.887219346002357270e+03,2.641297558421401917e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855839934e-02,3.972034392802518271e-02,6.959481391260671224e-01
4.127000000000000000e+03,3.301600000000321704e-04,2.887219346002357270e+03,2.641297558421401917e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855839934e-02,3.972034392802518271e-02,6.959481391260671224e-01
4.128000000000000000e+03,3.302400000000321832e-04,2.887219346002357270e+03,2.641297558421401917e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855838546e-02,3.972034392802518271e-02,6.959481391260671224e-01
4.129000000000000000e+03,3.303200000000321959e-04,2.887219346002357270e+03,2.641297558421401917e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855838546e-02,3.972034392802518965e-02,6.959481391260671224e-01
4.130000000000000000e+03,3.304000000000322087e-04,2.887219346002357270e+03,2.641297558421401223e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855838546e-02,3.972034392802518965e-02,6.959481391260671224e-01
4.131000000000000000e+03,3.304800000000322215e-04,2.887219346002357270e+03,2.641297558421401223e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855838546e-02,3.972034392802518965e-02,6.959481391260671224e-01
4.132000000000000000e+03,3.305600000000322343e-04,2.887219346002357270e+03,2.641297558421401223e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855838546e-02,3.972034392802518965e-02,6.959481391260671224e-01
4.133000000000000000e+03,3.306400000000322471e-04,2.887219346002357270e+03,2.641297558421401223e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855838546e-02,3.972034392802519659e-02,6.959481391260671224e-01
4.134000000000000000e+03,3.307200000000322599e-04,2.887219346002357270e+03,2.641297558421401223e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855838546e-02,3.972034392802519659e-02,6.959481391260671224e-01
4.135000000000000000e+03,3.308000000000322727e-04,2.887219346002357270e+03,2.641297558421401223e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855837158e-02,3.972034392802519659e-02,6.959481391260671224e-01
4.136000000000000000e+03,3.308800000000322854e-04,2.887219346002357270e+03,2.641297558421401223e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855837158e-02,3.972034392802519659e-02,6.959481391260671224e-01
4.137000000000000000e+03,3.309600000000322982e-04,2.887219346002357270e+03,2.641297558421400876e-02,1.850925901931677053e-01,-3.237455669236464867e-14,5.282595116855837852e-02,3.972034392802520353e-02,6.959481391260672334e-01
4.138000000000000000e+03,3.310400000000323110e-04,2.887219346002357270e+03,2.641297558421400529e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855837158e-02,3.972034392802520353e-02,6.959481391260671224e-01
4.139000000000000000e+03,3.311200000000323238e-04,2.887219346002357270e+03,2.641297558421400529e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855837158e-02,3.972034392802520353e-02,6.959481391260671224e-01
4.140000000000000000e+03,3.312000000000323366e-04,2.887219346002357270e+03,2.641297558421400529e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855837158e-02,3.972034392802520353e-02,6.959481391260671224e-01
4.141000000000000000e+03,3.312800000000323494e-04,2.887219346002356815e+03,2.641297558421400529e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855837158e-02,3.972034392802520353e-02,6.959481391260671224e-01
4.142000000000000000e+03,3.313600000000323622e-04,2.887219346002356815e+03,2.641297558421400529e-02,1.850925901931676776e-01,-3.237455669236464236e-14,5.282595116855837158e-02,3.972034392802520353e-02,6.959481391260671224e-01
